Overall Qual,Year Built,Total Bsmt SF,Gr Liv Area,Garage Area
4.0,1970.0,630.0,630.0,286.0
7.0,1986.0,1277.0,1501.0,512.0
7.0,2007.0,1428.0,1428.0,480.0
5.0,1920.0,961.0,1077.0,338.0
6.0,1964.0,1302.0,1302.0,309.0
5.0,1949.0,832.0,1268.0,288.0
5.0,1923.0,1324.0,1576.0,528.0
6.0,1974.0,855.0,1322.0,440.0
6.0,1925.0,672.0,1482.0,400.0
7.0,1977.0,808.0,1969.0,534.0
9.0,2007.0,1800.0,1800.0,702.0
6.0,1953.0,1505.0,1505.0,505.0
7.0,1988.0,980.0,1714.0,496.0
7.0,1976.0,836.0,836.0,345.0
6.0,1999.0,938.0,2299.0,482.0
5.0,1942.0,976.0,976.0,215.0
6.0,1974.0,1208.0,1494.0,461.0
4.0,1977.0,1440.0,1440.0,0.0
5.0,1922.0,1040.0,2128.0,0.0
6.0,1964.0,1302.0,1128.0,480.0
6.0,1992.0,1168.0,1187.0,420.0
8.0,2000.0,1160.0,2234.0,768.0
5.0,1957.0,1216.0,1526.0,364.0
8.0,2003.0,1603.0,1575.0,732.0
6.0,1974.0,1522.0,2614.0,624.0
7.0,2002.0,1494.0,1494.0,530.0
6.0,1935.0,1836.0,1458.492119089317,836.0
6.0,1928.0,672.0,2009.0,795.0
5.0,1971.64190345772,636.0,1750.0,240.0
5.0,1976.0,1057.902708481825,1872.0,484.0
7.0,2005.0,1362.0,1506.0,440.0
8.0,2001.0,1568.0,1568.0,564.0
8.0,2006.0,1694.0,1694.0,856.0
7.0,2001.0,1492.0,1492.0,608.0
5.0,1910.0,661.0,1250.0,552.0
5.0,1950.0,1078.0,1368.0,195.0
8.0,2000.0,1455.0,1458.492119089317,810.0
6.0,1954.0,1178.0,1293.0,452.0
8.0,2006.0,1795.0,1795.0,895.0
5.0,1984.0,833.0,833.0,495.0
8.0,2008.0,768.0,1590.0,676.0
6.0,1920.0,611.0,1362.0,502.0
6.0,1950.0,1488.0,1488.0,738.0
5.0,1954.0,1057.902708481825,1124.0,0.0
8.0,2006.0,1623.0,1636.0,865.0
7.0,2007.0,1689.0,1689.0,954.0
4.0,1945.0,1057.902708481825,998.0,460.0
6.0,1993.0,799.0,1571.0,380.0
5.0,1972.0,864.0,864.0,297.0
5.0,1920.0,973.0,2350.0,393.0
9.0,2005.0,1922.0,1922.0,676.0
6.0,1986.0,676.0,1400.0,465.0
9.0,2005.0,1090.0,2206.0,670.0
6.0,1992.0,836.0,1731.0,462.0
7.0,1990.0,1156.0,1717.0,400.0
5.0,1953.0,1036.0,1036.0,312.0
7.0,1962.0,1438.0,2448.0,441.0
9.0,2007.0,1620.0,1620.0,912.0
8.0,1992.0,1105.0,2202.0,517.0
5.0,1975.0,969.0,969.0,440.0
8.0,1988.0,1228.0,1228.0,472.0
6.0,2000.0,936.0,1792.0,451.0
5.0,1964.0,912.0,912.0,288.0
6.0,1996.0,916.0,1636.0,386.0
5.0,1971.0,765.0,1365.0,440.0
4.0,1920.0,576.0,985.0,676.0
5.0,1958.0,1052.0,1920.0,451.0
6.0,1970.0,1442.0,1442.0,615.0
6.0,1997.0,1478.0,1493.0,508.0
5.0,1910.0,801.0,1447.0,0.0
5.0,1965.0,1219.0,1265.0,502.0
4.0,1945.0,1057.902708481825,1529.0,240.0
6.0,2000.0,982.0,1800.0,463.0
5.0,1963.0,912.0,912.0,300.0
6.0,1994.0,1408.0,1679.0,575.0
8.0,2006.0,1460.0,1460.0,480.0
7.0,2005.0,1113.0,1971.0,689.0
6.0,1959.0,988.0,988.0,297.0
9.0,1981.0,1842.0,1842.0,894.0
7.0,1972.0,725.0,1479.0,484.0
9.0,2004.0,1884.0,1884.0,670.0
5.0,1958.0,1560.0,1560.0,484.0
5.0,1962.0,912.0,912.0,352.0
6.0,1954.0,994.0,1855.0,325.0
6.0,1971.0,715.0,1645.0,441.0
5.0,1936.0,927.0,1539.0,576.0
5.0,1950.0,1057.902708481825,1640.0,394.0
5.0,1910.0,264.0,1432.0,360.0
7.0,2004.0,1393.0,1576.0,668.0
6.0,1994.0,928.0,1721.0,471.0
8.0,2005.0,1498.0,1498.0,844.0
4.0,1959.0,950.0,1225.0,0.0
5.0,1939.0,676.0,1352.0,720.0
3.0,1918.0,1020.0,1020.0,0.0
5.0,1961.0,1150.0,1150.0,288.0
7.0,1932.0,637.0,1609.0,579.0
6.0,1958.0,1215.0,1215.0,297.0
5.0,1977.0,1122.0,1934.0,567.0
6.0,2003.0,848.0,848.0,420.0
9.0,2003.0,1057.902708481825,1458.492119089317,958.0
6.0,1969.0,952.0,2112.0,576.0
7.0,2000.0,1630.0,1630.0,451.0
6.0,1978.0,456.0,1034.0,504.0
3.0,1949.0,1057.902708481825,720.0,287.0
8.0,2007.0,1034.0,2078.0,836.0
5.0,1997.0,928.0,1629.0,482.0
5.0,1976.0,550.0,1475.0,336.0
7.0,1997.0,964.0,2236.0,642.0
5.0,1968.0,882.0,909.0,294.0
7.0,2003.0,764.0,1626.0,474.0
6.0,1997.0,928.0,1764.0,470.0
5.0,1958.0,1029.0,1339.0,294.0
6.0,2005.0,1362.0,1362.0,460.0
7.0,1976.0,1047.0,1083.0,596.0
4.0,1971.0,858.0,858.0,0.0
5.0,1926.0,768.0,789.0,200.0
6.0,1993.0,1199.0,1199.0,530.0
8.0,1977.0,1694.0,1694.0,642.0
7.0,2003.0,764.0,1626.0,474.0
5.0,1978.0,907.0,907.0,343.0
3.0,1948.0,649.0,1183.0,308.0
5.0,1962.0,1140.0,1696.0,349.0
7.0,1992.0,1449.0,1759.0,525.0
8.0,2007.0,1563.0,1563.0,758.0
6.0,1999.0,744.0,1549.0,440.0
8.0,1980.0,1235.0,1235.0,484.0
5.0,1955.0,1078.0,1150.0,288.0
6.0,1998.0,1204.0,1204.0,412.0
4.0,1970.0,864.0,864.0,463.0
5.0,1952.0,1444.0,1624.0,240.0
6.0,1971.0,672.0,1218.0,0.0
6.0,1978.0,1542.0,2073.0,500.0
5.0,1959.0,1148.0,1148.0,672.0
6.0,1978.0,855.0,1456.0,440.0
6.0,1969.0,938.0,988.0,540.0
8.0,2006.0,900.0,1795.0,782.0
8.0,2006.0,1670.0,1670.0,928.0
6.0,1942.0,771.0,1494.0,213.0
7.0,2006.0,625.0,1250.0,528.0
7.0,1966.0,1174.0,1200.0,440.0
8.0,2004.0,1512.0,1512.0,845.0
8.0,2007.0,1582.0,2161.0,789.0
6.0,1932.0,952.0,2345.0,360.0
7.0,1987.0,1433.0,1433.0,528.0
4.0,1940.0,861.0,861.0,539.0
6.0,1935.0,1127.0,2108.0,540.0
5.0,1966.0,1051.0,1051.0,264.0
5.0,1955.0,1057.902708481825,827.0,392.0
8.0,2007.0,1694.0,1694.0,818.0
6.0,1966.0,1562.0,1567.0,542.0
7.0,2005.0,784.0,1611.0,572.0
5.0,1923.0,1100.0,1902.0,576.0
6.0,2008.0,1145.0,1256.0,641.0
6.0,2000.0,915.0,1690.0,442.0
5.0,1983.0,840.0,884.0,504.0
5.0,1920.0,671.0,2654.0,638.0
5.0,1952.0,1140.0,2461.0,400.0
5.0,1977.0,264.0,1304.0,336.0
5.0,1950.0,910.0,1435.0,308.0
5.0,1972.0,796.0,796.0,336.0
6.0,1998.0,1216.0,1216.0,402.0
6.0,1922.0,738.0,1470.0,624.0
6.0,1995.0,754.0,1609.0,525.0
6.0,1997.0,926.0,1604.0,470.0
5.0,1892.0,994.0,2372.0,432.0
5.0,1961.0,1313.0,1313.0,610.0
5.0,1920.0,1008.0,1245.0,315.0
4.0,1922.0,796.0,1154.0,240.0
6.0,1965.0,1187.0,1565.0,299.0
5.0,1968.0,1051.0,1159.0,336.0
9.0,2005.0,1414.0,2331.0,463.4402493938345
7.0,2006.0,1498.0,1498.0,675.0
7.0,2004.0,860.0,1720.0,565.0
5.0,1967.0,1584.0,1584.0,506.0
9.0,2008.0,1858.0,1866.0,870.0
7.0,1968.0,570.0,1920.0,487.0
7.0,1941.0,918.0,1646.0,240.0
6.0,1958.0,1080.0,1080.0,288.0
8.0,1988.0,559.0,1752.0,492.0
5.0,1968.0,864.0,874.0,288.0
6.0,1992.0,816.0,1730.0,528.0
5.0,1924.0,768.0,792.0,240.0
7.0,1900.0,712.0,1428.0,576.0
6.0,1924.0,848.0,1827.0,240.0
4.0,1955.0,784.0,784.0,0.0
9.0,2008.0,1057.902708481825,2036.0,780.0
9.0,2006.0,1094.0,2473.0,675.0
6.0,1939.0,560.0,1258.0,280.0
5.0,1978.0,1319.0,1373.0,591.0
5.0,1948.0,409.0,1325.0,576.0
8.0,2007.0,955.0,1880.0,880.0
5.0,1962.0,988.0,988.0,624.0
8.0,1981.0,1686.0,1707.0,511.0
5.0,2007.0,1120.0,1120.0,0.0
5.0,1951.0,1342.0,1342.0,256.0
10.0,2005.0,1994.0,2046.0,878.0
5.0,1972.0,630.0,1302.0,264.0
7.0,2007.0,1386.0,1569.0,660.0
5.0,1991.0,1582.0,1595.0,672.0
5.0,2006.0,1140.0,1140.0,0.0
6.0,1962.0,1362.0,1382.0,884.0
5.0,1968.0,1461.0,1721.0,440.0
5.0,1960.0,1118.0,1118.0,264.0
9.0,1993.0,1848.0,1458.492119089317,636.0
5.0,1950.0,1164.0,1164.0,240.0
3.0,1905.0,738.0,1376.0,216.0
6.0,1930.0,768.0,790.0,160.0
7.0,1920.0,793.0,1802.0,216.0
5.0,1948.0,924.0,1122.0,528.0
7.0,1998.0,1108.0,2097.0,583.0
5.0,1984.0,876.0,923.0,264.0
7.0,1967.0,710.0,1458.492119089317,564.0
8.0,2007.0,918.0,2100.0,786.0
7.0,1965.0,1057.902708481825,2036.0,513.0
6.0,1945.0,780.0,1340.0,440.0
6.0,2003.0,848.0,848.0,420.0
5.0,1958.0,1056.0,1056.0,308.0
5.0,1958.0,912.0,912.0,297.0
5.0,1937.0,731.0,1768.0,240.0
6.0,2005.0,600.0,1236.0,480.0
8.0,1992.0,908.0,1915.0,506.0
5.0,1908.0,504.0,1252.0,576.0
7.0,1990.0,1673.0,1458.492119089317,594.0
7.0,2003.0,530.0,1080.0,496.0
5.0,1977.0,985.0,985.0,328.0
7.0,2001.0,920.0,1786.0,608.0
7.0,1979.0,780.0,1930.0,481.0
6.0,1967.0,1680.0,1724.0,480.0
6.0,1968.0,896.0,2142.0,509.0
8.0,2006.0,1935.0,1973.0,895.0
7.0,2007.0,1316.0,1316.0,440.0
6.0,1921.0,651.0,1298.0,240.0
5.0,1970.0,765.0,1365.0,440.0
6.0,1961.0,912.0,912.0,288.0
7.0,1987.0,1501.0,1501.0,512.0
7.0,1978.0,1061.0,1055.0,319.0
5.0,1968.0,948.0,948.0,300.0
7.0,2001.0,1541.0,1541.0,843.0
6.0,2005.0,1306.0,1306.0,624.0
5.0,1982.0,816.0,816.0,264.0
5.0,1928.0,1008.0,1143.0,288.0
5.0,1964.0,1420.0,1452.0,572.0
7.0,2004.0,864.0,1728.0,572.0
6.0,1920.0,755.0,1510.0,216.0
6.0,1961.0,1453.0,1453.0,530.0
8.0,2006.0,1054.0,2389.0,672.0
5.0,1966.0,1164.0,1320.0,564.0
8.0,2005.0,1538.0,1538.0,484.0
5.0,1972.0,876.0,876.0,484.0
8.0,1990.0,1312.0,1321.0,484.0
7.0,1998.0,880.0,1724.0,527.0
5.0,1926.0,1290.0,1422.0,352.0
6.0,1964.0,822.0,1851.0,440.0
8.0,1980.0,1226.0,1226.0,484.0
8.0,2007.0,1574.0,1584.0,594.0
5.0,1954.0,1297.0,1297.0,498.0
9.0,2004.0,1833.0,1850.0,772.0
3.0,1929.0,715.0,715.0,660.0
7.0,1975.0,1533.0,1533.0,576.0
5.0,1950.0,876.0,988.0,276.0
6.0,2000.0,794.0,1514.0,394.0
6.0,1999.0,729.0,1458.0,440.0
7.0,2007.0,728.0,1456.0,400.0
5.0,1959.0,1206.0,1206.0,312.0
5.0,1938.0,884.0,1374.0,225.0
4.0,1900.0,1075.0,1798.0,342.0
3.0,1915.0,536.0,1344.0,0.0
9.0,1993.0,1733.0,1458.492119089317,959.0
5.0,1950.0,1168.0,2315.0,342.0
5.0,1925.0,1054.0,1078.0,264.0
7.0,2006.0,1335.0,1335.0,575.0
7.0,1999.0,691.0,1452.0,506.0
5.0,1910.0,840.0,2256.0,0.0
6.0,1993.0,1604.0,1617.0,533.0
5.0,1966.0,1154.0,1154.0,480.0
4.0,1955.0,768.0,768.0,355.0
5.0,1953.0,864.0,1154.0,336.0
6.0,1948.0,780.0,1416.0,312.0
7.0,1987.0,1064.0,1767.0,504.0
7.0,1941.0,1528.0,2133.0,312.0
6.0,1925.0,672.0,1369.0,300.0
4.0,1971.0,864.0,864.0,576.0
6.0,1964.0,533.0,1775.0,480.0
4.0,1915.0,888.0,1962.0,572.0
5.0,1996.0,1040.0,1040.0,576.0
5.0,1977.0,1160.0,1676.0,672.0
7.0,1999.0,1468.0,1479.0,577.0
6.0,2005.0,1326.0,1326.0,388.0
9.0,2007.0,1057.902708481825,2552.0,932.0
8.0,2004.0,1706.0,1458.492119089317,916.0
6.0,1940.0,940.0,1595.0,240.0
5.0,1963.0,864.0,864.0,276.0
6.0,1974.0,1084.0,1877.0,488.0
8.0,2004.0,707.0,1414.0,403.0
6.0,1999.0,941.0,1644.0,460.0
5.0,1979.0,914.0,914.0,444.0
7.0,1997.0,1344.0,1344.0,784.0
8.0,2001.0,1267.0,1312.0,471.0
5.0,1958.0,1866.0,1866.0,495.0
5.0,1961.0,882.0,896.0,730.0
7.0,2007.0,738.0,1476.0,552.0
5.0,1939.0,690.0,1558.0,400.0
8.0,2005.0,1149.0,2541.0,729.0
4.0,1910.0,828.0,1594.0,0.0
6.0,1999.0,840.0,1755.0,530.0
6.0,1977.0,506.0,1212.0,492.0
5.0,1911.0,940.0,1964.0,0.0
8.0,1994.0,1494.0,1494.0,478.0
6.0,2003.0,1114.0,1114.0,576.0
7.0,2004.0,970.0,1709.0,380.0
8.0,1986.0,1074.0,1088.0,461.0
6.0,1910.0,1214.0,2291.0,506.0
4.0,1920.0,840.0,1374.0,338.0
5.0,1959.0,528.0,1183.0,288.0
4.0,1940.0,672.0,672.0,308.0
5.0,2006.0,384.0,1444.0,400.0
5.0,1952.0,1031.0,1031.0,230.0
7.0,1997.0,1418.0,1418.0,558.0
7.0,2007.0,1351.0,1361.0,610.0
3.0,1910.0,600.0,968.0,0.0
5.0,1963.0,1117.0,1117.0,264.0
7.0,1996.0,1117.0,2013.0,455.0
6.0,1999.0,1224.0,1224.0,402.0
6.0,1934.0,816.0,1176.0,528.0
5.0,1928.0,1042.0,1576.0,225.0
7.0,1971.64190345772,1470.0,1458.492119089317,870.0
7.0,1979.0,1524.0,1524.0,478.0
6.0,1918.0,1163.0,1674.0,396.0
5.0,1922.0,816.0,816.0,100.0
4.0,2005.0,1132.0,1132.0,451.0
5.0,1920.0,530.0,1111.0,288.0
6.0,1936.0,1064.0,1639.0,240.0
6.0,1971.0,981.0,981.0,576.0
5.0,1940.0,883.0,1505.0,240.0
7.0,1915.0,756.0,1717.0,642.0
6.0,1957.0,967.0,1638.0,384.0
6.0,1981.0,1440.0,1440.0,467.0
10.0,2007.0,1682.0,2332.0,846.0
5.0,1984.0,1049.0,1049.0,266.0
6.0,1937.0,780.0,1376.0,198.0
4.0,1973.0,462.0,988.0,297.0
5.0,1900.0,954.0,2414.0,520.0
5.0,1974.0,864.0,894.0,440.0
3.0,1949.0,1057.902708481825,1040.0,400.0
5.0,1963.0,970.0,970.0,624.0
9.0,2005.0,1577.0,1577.0,564.0
8.0,1976.0,1426.0,1671.0,550.0
5.0,1962.0,1106.0,1190.0,540.0
10.0,2005.0,1620.0,1458.492119089317,463.4402493938345
5.0,2004.0,1114.0,1114.0,0.0
5.0,1970.0,630.0,1302.0,440.0
5.0,1969.0,1176.0,1176.0,360.0
5.0,1968.0,1051.0,1051.0,504.0
7.0,2003.0,660.0,1320.0,400.0
5.0,1960.0,1144.0,1144.0,336.0
7.0,2004.0,600.0,1200.0,480.0
7.0,1978.0,2048.0,2064.0,550.0
8.0,1980.0,2014.0,2014.0,864.0
7.0,2002.0,826.0,1762.0,591.0
8.0,2003.0,1068.0,2184.0,570.0
6.0,2004.0,848.0,848.0,420.0
6.0,1960.0,958.0,958.0,301.0
6.0,1998.0,1405.0,1337.0,511.0
4.0,1930.0,1057.902708481825,1092.0,0.0
5.0,1974.0,896.0,1792.0,0.0
7.0,1996.0,1504.0,1504.0,478.0
4.0,1970.0,864.0,864.0,576.0
7.0,2005.0,1310.0,1310.0,400.0
6.0,1976.0,1193.0,1523.0,478.0
4.0,1924.0,596.0,1430.0,370.0
5.0,1910.0,796.0,796.0,0.0
7.0,1910.0,1226.0,2104.0,432.0
9.0,2008.0,1641.0,1641.0,885.0
5.0,1965.0,1499.0,1786.0,529.0
7.0,2000.0,1525.0,1525.0,541.0
6.0,1959.0,1592.0,1652.0,510.0
7.0,1986.0,1453.0,1453.0,445.0
7.0,2000.0,1673.0,1673.0,583.0
7.0,1993.0,1079.0,1879.0,473.0
7.0,2003.0,384.0,1394.0,400.0
8.0,2005.0,1100.0,1964.0,760.0
7.0,1995.0,1070.0,2061.0,647.0
5.0,1956.0,825.0,2071.0,336.0
6.0,1968.0,912.0,1152.0,412.0
6.0,1923.0,1124.0,1068.0,288.0
6.0,2005.0,547.0,1072.0,525.0
5.0,1957.0,1057.902708481825,1340.0,252.0
3.0,1953.0,1057.902708481825,2034.0,463.4402493938345
5.0,2007.0,725.0,1588.0,561.0
6.0,1978.0,1140.0,1707.0,479.0
10.0,2006.0,1410.0,1458.492119089317,641.0
5.0,1967.0,892.0,892.0,288.0
8.0,2006.0,1626.0,1634.0,866.0
6.0,1972.0,689.0,2119.0,583.0
7.0,1925.0,728.0,1641.0,546.0
6.0,1930.0,960.0,1920.0,480.0
6.0,2005.0,600.0,1200.0,480.0
6.0,1976.0,684.0,1398.0,440.0
3.0,1922.0,1007.0,1077.0,210.0
6.0,1916.0,714.0,2526.0,216.0
5.0,1968.0,890.0,890.0,308.0
6.0,1920.0,901.0,1198.0,0.0
7.0,1966.0,924.0,2157.0,487.0
7.0,1998.0,1195.0,1839.0,486.0
6.0,1977.0,660.0,1285.0,528.0
8.0,1993.0,1719.0,1719.0,473.0
7.0,1999.0,992.0,2060.0,390.0
8.0,1981.0,1057.902708481825,2524.0,542.0
4.0,1939.0,732.0,1123.0,264.0
5.0,1987.0,1200.0,1200.0,0.0
7.0,1985.0,1265.0,1240.0,528.0
6.0,1946.0,747.0,1639.0,240.0
8.0,2006.0,1342.0,1342.0,550.0
6.0,2003.0,848.0,848.0,420.0
5.0,1991.0,624.0,1274.0,576.0
6.0,1968.0,1388.0,1388.0,522.0
7.0,1988.0,1204.0,2183.0,786.0
7.0,1986.0,791.0,2093.0,542.0
6.0,1954.0,832.0,832.0,528.0
7.0,2007.0,1314.0,1314.0,626.0
7.0,2000.0,1168.0,1458.492119089317,820.0
7.0,2006.0,1670.0,1670.0,690.0
6.0,1998.0,943.0,1638.0,472.0
5.0,1900.0,680.0,1174.0,576.0
7.0,1921.0,576.0,1710.0,480.0
6.0,1948.0,816.0,1224.0,280.0
6.0,1989.0,1495.0,1495.0,438.0
7.0,1999.0,951.0,1779.0,586.0
8.0,1995.0,1342.0,1458.492119089317,725.0
7.0,1946.0,651.0,1389.0,240.0
4.0,1955.0,1057.902708481825,1152.0,0.0
7.0,2007.0,1218.0,1218.0,462.0
6.0,1959.0,864.0,864.0,288.0
7.0,1979.0,1782.0,1782.0,551.0
8.0,2003.0,1482.0,2262.0,749.0
5.0,1969.0,1040.0,2080.0,504.0
7.0,1975.0,852.0,918.0,360.0
7.0,1975.0,836.0,836.0,308.0
5.0,1982.0,840.0,860.0,528.0
4.0,1926.0,600.0,747.0,528.0
7.0,2007.0,1564.0,1564.0,814.0
6.0,1956.0,988.0,1188.0,621.0
5.0,1975.0,864.0,879.0,440.0
6.0,1925.0,1040.0,1040.0,320.0
6.0,1959.0,655.0,1194.0,539.0
7.0,2003.0,1150.0,2314.0,502.0
7.0,1910.0,925.0,1889.0,308.0
7.0,2009.0,1508.0,1508.0,572.0
5.0,1968.0,894.0,894.0,450.0
6.0,2002.0,1487.0,1419.0,543.0
5.0,1959.0,864.0,864.0,308.0
7.0,2003.0,783.0,1509.0,393.0
5.0,1910.0,481.0,899.0,200.0
8.0,1934.0,965.0,1458.492119089317,380.0
6.0,1954.0,967.0,1299.0,494.0
5.0,1951.0,1008.0,1363.0,288.0
8.0,1925.0,798.0,1512.0,180.0
3.0,1945.0,1057.902708481825,729.0,0.0
5.0,1951.0,876.0,876.0,576.0
6.0,1950.0,932.0,932.0,306.0
5.0,1962.0,912.0,912.0,252.0
5.0,1948.0,896.0,2008.0,230.0
4.0,1885.0,777.0,2290.0,560.0
6.0,2006.0,1100.0,1100.0,0.0
4.0,1970.0,630.0,630.0,286.0
6.0,1989.0,868.0,2559.0,506.0
5.0,1942.0,672.0,1282.0,240.0
5.0,1961.0,1251.0,1433.0,441.0
7.0,2005.0,1346.0,1504.0,437.0
7.0,2004.0,716.0,1432.0,432.0
6.0,1916.0,844.0,2134.0,441.0
5.0,1976.0,1090.0,1178.0,502.0
7.0,1974.0,1053.0,1173.0,528.0
9.0,2008.0,1451.0,1456.0,539.0
7.0,2002.0,952.0,1812.0,469.0
6.0,1993.0,697.0,1501.0,420.0
6.0,1958.0,819.0,1344.0,525.0
5.0,1959.0,1053.0,1053.0,312.0
7.0,2004.0,848.0,1598.0,433.0
7.0,1919.0,818.0,1636.0,288.0
5.0,1912.0,780.0,1716.0,0.0
9.0,2005.0,1175.0,2324.0,736.0
5.0,1963.0,1121.0,1121.0,480.0
9.0,2007.0,1822.0,1828.0,774.0
3.0,1940.0,728.0,1306.0,0.0
5.0,1976.0,1015.0,1025.0,370.0
6.0,2004.0,848.0,848.0,420.0
4.0,1972.0,630.0,630.0,0.0
5.0,1959.0,1248.0,1440.0,480.0
6.0,2005.0,742.0,1484.0,390.0
4.0,1963.0,1088.0,1088.0,520.0
5.0,1969.0,1100.0,1424.0,828.0
7.0,2002.0,707.0,1414.0,403.0
6.0,2003.0,864.0,1728.0,673.0
5.0,1920.0,936.0,1740.0,225.0
5.0,1972.0,768.0,768.0,396.0
